lenguaje,n,algoritmo,escenario,repeticion,clave,posicion_origen,posicion,comparaciones,tiempo_ns
Python,500000,binaria,centro,27,13703,250000,110645,18,16835
Python,500000,lineal,centro,20,13703,250000,250000,250001,12454547
Python,500000,binaria,centro,18,13703,250000,110645,18,13029
Python,500000,lineal,final,4,13366,499999,499999,500000,27381112
Python,500000,binaria,final,25,13366,499999,88657,19,13781
Python,500000,lineal,inicio,28,14259,0,0,1,1642
Python,500000,binaria,centro,15,13703,250000,110645,18,7531
Python,500000,lineal,final,20,13366,499999,499999,500000,21652912
Python,500000,binaria,final,9,13366,499999,88657,19,12198
Python,500000,binaria,centro,2,13703,250000,110645,18,7741
Python,500000,binaria,centro,20,13703,250000,110645,18,1783
Python,500000,lineal,ausente,20,18288,-1,-1,500000,24170412
Python,500000,lineal,centro,10,13703,250000,250000,250001,11043558
Python,500000,lineal,final,1,13366,499999,499999,500000,21646391
Python,500000,binaria,inicio,19,14259,0,158841,19,16245
Python,500000,binaria,final,28,13366,499999,88657,19,9825
Python,500000,binaria,inicio,17,14259,0,158841,19,2093
Python,500000,lineal,inicio,13,14259,0,0,1,1653
Python,500000,binaria,inicio,6,14259,0,158841,19,2293
Python,500000,binaria,inicio,15,14259,0,158841,19,2324
Python,500000,binaria,final,13,13366,499999,88657,19,2073
Python,500000,binaria,inicio,23,14259,0,158841,19,1993
Python,500000,binaria,ausente,20,18288,-1,-1,19,10225
Python,500000,lineal,centro,18,13703,250000,250000,250001,11145821
Python,500000,lineal,centro,6,13703,250000,250000,250001,15133754
Python,500000,lineal,inicio,24,14259,0,0,1,1953
Python,500000,lineal,ausente,2,18288,-1,-1,500000,36412999
Python,500000,lineal,centro,23,13703,250000,250000,250001,12839800
Python,500000,lineal,ausente,10,18288,-1,-1,500000,22016001
Python,500000,lineal,ausente,26,18288,-1,-1,500000,26402057
Python,500000,lineal,centro,21,13703,250000,250000,250001,11590422
Python,500000,binaria,final,19,13366,499999,88657,19,15674
Python,500000,lineal,centro,14,13703,250000,250000,250001,11297676
Python,500000,lineal,final,10,13366,499999,499999,500000,26873788
Python,500000,lineal,centro,27,13703,250000,250000,250001,11332399
Python,500000,binaria,ausente,28,18288,-1,-1,19,17416
Python,500000,binaria,final,23,13366,499999,88657,19,10756
Python,500000,binaria,ausente,18,18288,-1,-1,19,2314
Python,500000,lineal,ausente,3,18288,-1,-1,500000,22424049
Python,500000,lineal,centro,5,13703,250000,250000,250001,10988657
Python,500000,binaria,ausente,22,18288,-1,-1,19,14601
Python,500000,lineal,inicio,14,14259,0,0,1,1292
Python,500000,lineal,ausente,16,18288,-1,-1,500000,21724018
Python,500000,lineal,final,29,13366,499999,499999,500000,22355427
Python,500000,binaria,ausente,5,18288,-1,-1,19,15653
Python,500000,binaria,centro,9,13703,250000,110645,18,10105
Python,500000,lineal,final,27,13366,499999,499999,500000,21327828
Python,500000,lineal,final,19,13366,499999,499999,500000,21134310
Python,500000,lineal,ausente,4,18288,-1,-1,500000,20393308
Python,500000,binaria,centro,22,13703,250000,110645,18,12438
Python,500000,binaria,final,8,13366,499999,88657,19,6519
Python,500000,binaria,centro,30,13703,250000,110645,18,2214
Python,500000,binaria,ausente,11,18288,-1,-1,19,8713
Python,500000,lineal,inicio,26,14259,0,0,1,1402
Python,500000,binaria,final,10,13366,499999,88657,19,2384
Python,500000,lineal,centro,4,13703,250000,250000,250001,10880216
Python,500000,lineal,ausente,7,18288,-1,-1,500000,20537812
Python,500000,lineal,inicio,19,14259,0,0,1,1302
Python,500000,binaria,centro,26,13703,250000,110645,18,11718
Python,500000,binaria,ausente,21,18288,-1,-1,19,8353
Python,500000,lineal,ausente,21,18288,-1,-1,500000,21189903
Python,500000,lineal,ausente,15,18288,-1,-1,500000,20702057
Python,500000,lineal,centro,12,13703,250000,250000,250001,10244560
Python,500000,binaria,final,15,13366,499999,88657,19,12478
Python,500000,lineal,final,14,13366,499999,499999,500000,21015053
Python,500000,lineal,ausente,1,18288,-1,-1,500000,21963193
Python,500000,binaria,inicio,22,14259,0,158841,19,14061
Python,500000,lineal,ausente,30,18288,-1,-1,500000,20691381
Python,500000,lineal,centro,7,13703,250000,250000,250001,10365600
Python,500000,binaria,centro,4,13703,250000,110645,18,12558
Python,500000,lineal,inicio,9,14259,0,0,1,821
Python,500000,binaria,ausente,4,18288,-1,-1,19,10776
Python,500000,binaria,centro,8,13703,250000,110645,18,2193
Python,500000,binaria,centro,13,13703,250000,110645,18,1892
Python,500000,binaria,inicio,1,14259,0,158841,19,7311
Python,500000,binaria,centro,23,13703,250000,110645,18,1702
Python,500000,lineal,centro,17,13703,250000,250000,250001,10243950
Python,500000,binaria,inicio,10,14259,0,158841,19,6670
Python,500000,lineal,final,8,13366,499999,499999,500000,21121431
Python,500000,lineal,final,23,13366,499999,499999,500000,21149763
Python,500000,binaria,ausente,19,18288,-1,-1,19,12809
Python,500000,lineal,centro,2,13703,250000,250000,250001,11457575
Python,500000,binaria,inicio,21,14259,0,158841,19,26880
Python,500000,binaria,ausente,24,18288,-1,-1,19,7330
Python,500000,binaria,inicio,11,14259,0,158841,19,2333
Python,500000,binaria,inicio,13,14259,0,158841,19,2243
Python,500000,binaria,inicio,25,14259,0,158841,19,1902
Python,500000,binaria,ausente,15,18288,-1,-1,19,2013
Python,500000,binaria,final,14,13366,499999,88657,19,8522
Python,500000,lineal,centro,29,13703,250000,250000,250001,10588172
Python,500000,binaria,final,11,13366,499999,88657,19,8122
Python,500000,binaria,ausente,27,18288,-1,-1,19,6439
Python,500000,lineal,final,9,13366,499999,499999,500000,20431345
Python,500000,binaria,final,4,13366,499999,88657,19,7932
Python,500000,binaria,centro,14,13703,250000,110645,18,6019
Python,500000,binaria,final,5,13366,499999,88657,19,2003
Python,500000,lineal,final,17,13366,499999,499999,500000,20189795
Python,500000,lineal,inicio,23,14259,0,0,1,1142
Python,500000,lineal,inicio,18,14259,0,0,1,260
Python,500000,lineal,ausente,19,18288,-1,-1,500000,20408199
Python,500000,lineal,final,25,13366,499999,499999,500000,21057947
Python,500000,binaria,centro,3,13703,250000,110645,18,11257
Python,500000,lineal,centro,30,13703,250000,250000,250001,11179722
Python,500000,lineal,centro,13,13703,250000,250000,250001,10442624
Python,500000,lineal,final,2,13366,499999,499999,500000,21224595
Python,500000,lineal,final,28,13366,499999,499999,500000,21713632
Python,500000,lineal,centro,19,13703,250000,250000,250001,10425850
Python,500000,binaria,ausente,9,18288,-1,-1,19,14202
Python,500000,binaria,ausente,16,18288,-1,-1,19,2484
Python,500000,binaria,final,17,13366,499999,88657,19,56755
Python,500000,lineal,final,13,13366,499999,499999,500000,21024397
Python,500000,lineal,centro,24,13703,250000,250000,250001,10188216
Python,500000,binaria,final,24,13366,499999,88657,19,11086
Python,500000,lineal,ausente,5,18288,-1,-1,500000,20940972
Python,500000,binaria,ausente,14,18288,-1,-1,19,12649
Python,500000,binaria,inicio,27,14259,0,158841,19,9434
Python,500000,binaria,centro,29,13703,250000,110645,18,7721
Python,500000,binaria,ausente,10,18288,-1,-1,19,2464
Python,500000,lineal,final,18,13366,499999,499999,500000,20652383
Python,500000,binaria,ausente,1,18288,-1,-1,19,11978
Python,500000,binaria,centro,5,13703,250000,110645,18,7721
Python,500000,binaria,final,16,13366,499999,88657,19,6489
Python,500000,binaria,inicio,28,14259,0,158841,19,6370
Python,500000,lineal,ausente,24,18288,-1,-1,500000,20370674
Python,500000,binaria,centro,17,13703,250000,110645,18,8072
Python,500000,binaria,ausente,25,18288,-1,-1,19,6941
Python,500000,binaria,final,18,13366,499999,88657,19,6790
Python,500000,binaria,inicio,24,14259,0,158841,19,5598
Python,500000,lineal,centro,25,13703,250000,250000,250001,10409636
Python,500000,lineal,inicio,15,14259,0,0,1,1463
Python,500000,lineal,centro,9,13703,250000,250000,250001,10867707
Python,500000,binaria,inicio,5,14259,0,158841,19,12799
Python,500000,lineal,final,12,13366,499999,499999,500000,20941163
Python,500000,binaria,centro,12,13703,250000,110645,18,10235
Python,500000,lineal,final,3,13366,499999,499999,500000,20797820
Python,500000,binaria,centro,28,13703,250000,110645,18,8923
Python,500000,binaria,inicio,4,14259,0,158841,19,7431
Python,500000,lineal,centro,16,13703,250000,250000,250001,10204771
Python,500000,lineal,ausente,23,18288,-1,-1,500000,20823027
Python,500000,lineal,final,5,13366,499999,499999,500000,22318613
Python,500000,lineal,final,21,13366,499999,499999,500000,21879458
Python,500000,lineal,ausente,8,18288,-1,-1,500000,21082683
Python,500000,lineal,inicio,3,14259,0,0,1,1783
Python,500000,lineal,inicio,29,14259,0,0,1,340
Python,500000,binaria,ausente,13,18288,-1,-1,19,12910
Python,500000,binaria,final,2,13366,499999,88657,19,8312
Python,500000,lineal,inicio,1,14259,0,0,1,340
Python,500000,binaria,final,26,13366,499999,88657,19,2524
Python,500000,binaria,inicio,8,14259,0,158841,19,23986
Python,500000,lineal,final,30,13366,499999,499999,500000,20375682
Python,500000,binaria,ausente,23,18288,-1,-1,19,8443
Python,500000,binaria,ausente,2,18288,-1,-1,19,2164
Python,500000,lineal,inicio,27,14259,0,0,1,982
Python,500000,lineal,inicio,7,14259,0,0,1,190
Python,500000,binaria,centro,21,13703,250000,110645,18,6350
Python,500000,lineal,ausente,22,18288,-1,-1,500000,20349322
Python,500000,binaria,ausente,26,18288,-1,-1,19,10576
Python,500000,lineal,centro,3,13703,250000,250000,250001,10682251
Python,500000,lineal,inicio,6,14259,0,0,1,1152
Python,500000,binaria,inicio,20,14259,0,158841,19,12118
Python,500000,lineal,inicio,5,14259,0,0,1,350
Python,500000,binaria,final,7,13366,499999,88657,19,9044
Python,500000,binaria,centro,19,13703,250000,110645,18,6891
Python,500000,lineal,inicio,30,14259,0,0,1,251
Python,500000,binaria,final,3,13366,499999,88657,19,2063
Python,500000,lineal,inicio,21,14259,0,0,1,210
Python,500000,lineal,final,24,13366,499999,499999,500000,21047280
Python,500000,binaria,ausente,29,18288,-1,-1,19,12229
Python,500000,binaria,ausente,6,18288,-1,-1,19,2324
Python,500000,binaria,final,29,13366,499999,88657,19,7311
Python,500000,binaria,inicio,12,14259,0,158841,19,7381
Python,500000,binaria,centro,7,13703,250000,110645,18,6169
Python,500000,binaria,inicio,2,14259,0,158841,19,1903
Python,500000,lineal,inicio,17,14259,0,0,1,1122
Python,500000,lineal,centro,8,13703,250000,250000,250001,10424868
Python,500000,lineal,final,26,13366,499999,499999,500000,20549169
Python,500000,binaria,ausente,12,18288,-1,-1,19,11146
Python,500000,lineal,centro,15,13703,250000,250000,250001,12903466
Python,500000,binaria,inicio,16,14259,0,158841,19,13480
Python,500000,lineal,inicio,22,14259,0,0,1,1272
Python,500000,binaria,inicio,14,14259,0,158841,19,2624
Python,500000,binaria,ausente,3,18288,-1,-1,19,7842
Python,500000,lineal,centro,22,13703,250000,250000,250001,10426531
Python,500000,binaria,inicio,30,14259,0,158841,19,12038
Python,500000,lineal,ausente,28,18288,-1,-1,500000,21044356
Python,500000,lineal,inicio,12,14259,0,0,1,1482
Python,500000,binaria,ausente,17,18288,-1,-1,19,11718
Python,500000,binaria,inicio,7,14259,0,158841,19,7000
Python,500000,binaria,centro,11,13703,250000,110645,18,7952
Python,500000,lineal,centro,1,13703,250000,250000,250001,10476055
Python,500000,lineal,inicio,11,14259,0,0,1,812
Python,500000,binaria,final,27,13366,499999,88657,19,9785
Python,500000,lineal,ausente,18,18288,-1,-1,500000,20645443
Python,500000,lineal,final,15,13366,499999,499999,500000,20922294
Python,500000,lineal,inicio,4,14259,0,0,1,1662
Python,500000,lineal,final,16,13366,499999,499999,500000,20734856
Python,500000,binaria,final,12,13366,499999,88657,19,13500
Python,500000,lineal,ausente,12,18288,-1,-1,500000,20912500
Python,500000,lineal,inicio,10,14259,0,0,1,1652
Python,500000,lineal,inicio,16,14259,0,0,1,291
Python,500000,binaria,centro,24,13703,250000,110645,18,11497
Python,500000,binaria,inicio,9,14259,0,158841,19,8072
Python,500000,binaria,final,22,13366,499999,88657,19,6149
Python,500000,lineal,final,22,13366,499999,499999,500000,21114070
Python,500000,lineal,ausente,29,18288,-1,-1,500000,20326157
Python,500000,binaria,centro,1,13703,250000,110645,18,13961
Python,500000,lineal,ausente,17,18288,-1,-1,500000,21148331
Python,500000,lineal,ausente,6,18288,-1,-1,500000,21129243
Python,500000,lineal,inicio,8,14259,0,0,1,1792
Python,500000,lineal,inicio,2,14259,0,0,1,310
Python,500000,binaria,ausente,7,18288,-1,-1,19,11307
Python,500000,binaria,centro,25,13703,250000,110645,18,8253
Python,500000,binaria,final,30,13366,499999,88657,19,6129
